channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)",local_composite_score,global_composite_score
Coding With Kids,Secrets of Coding in SCRATCH: Create an *AMONG US TASKS* Game Tutorial,https://www.youtube.com/watch?v=eGQCoJ2O6IY,2021-01-06,6:23,471,9,3,secretsofcodinginscratchcreateanamongustasksgametutorial.txt,3,0.9777596508635802,1.016514160758937
Coding With Kids,Secrets of Coding in SCRATCH: Create a *MINECRAFT BLAST * Game,https://www.youtube.com/watch?v=JYeCggmQxoM,2021-08-28,5:17,53,5,3,secretsofcodinginscratchcreateaminecraftblastgame.txt,3,0.980564733613219,1.199464199623609
Coding With Kids,Secrets of Coding in SCRATCH: Create *2-Player POKEMON BATTLE GAME* 2人用ポケモンバトルゲーム v2 Tutorial,https://www.youtube.com/watch?v=r1CIB4iQed4,2021-11-04,3:50,227,6,1,secretsofcodinginscratchcreate2playerpokemonbattlegame2v2tutorial.txt,3,0.9927519007805649,1.2545018333384301
Coding With Kids,How to Code MINECRAFT: *SAVE THE CAKE* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=XeDUP0K24vQ,2021-06-23,7:08,129,6,3,howtocodeminecraftsavethecakeinminecrafteducationeditionwithpython.txt,3,0.9993069820131038,1.1479236149505163
Coding With Kids,Secrets of Coding in SCRATCH: Create *IMPOSTER FISHING* Game Tutorial,https://www.youtube.com/watch?v=201e060h-Ag,2021-09-09,5:38,43,6,1,secretsofcodinginscratchcreateimposterfishinggametutorial.txt,3,1.0080403976261214,1.2111351066167102
Coding With Kids,How to Code MINECRAFT: *BILLBOARD* Print a BIG Message in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=mJPJjTA95Iw,2021-10-01,7:19,212,5,1,howtocodeminecraftbillboardprintabigmessageinminecrafteducationeditionwithpython.txt,3,1.0085580588267073,1.2280999857345876
Coding With Kids,Secrets of Coding in SCRATCH: Create *2-Player POKEMON BATTLE GAME* 2人用ポケモンバトルゲーム v1 Tutorial,https://www.youtube.com/watch?v=NOWfcb-Ao8Y,2021-10-26,8:07,181,6,1,secretsofcodinginscratchcreate2playerpokemonbattlegame2v1tutorial.txt,3,1.0113181695988471,1.2475533442388997
Coding With Kids,Secrets of GAME DEVELOPMENT: Create *BASKETBALL SHOOTAROUND* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=Kmr_LuqSVIc,2022-06-12,5:47,367,9,2,secretsofgamedevelopmentcreatebasketballshootaroundgameinmicrosoftmakecodearcade.txt,3,1.014177995258227,1.4242808905658761
Coding With Kids,How to Code MINECRAFT: *SUPER DIGGER* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=DgojGyif5t0,2021-03-19,8:27,286,8,1,howtocodeminecraftsuperdiggerinminecrafteducationeditionwithpython.txt,3,1.0338031446122966,1.0752338927063143
Coding With Kids,How to Code PYTHON: *List Comprehensions* Tutorial,https://www.youtube.com/watch?v=RXUjqqy3IaE,2021-06-11,3:24,121,7,1,howtocodepythonlistcomprehensionstutorial.txt,3,1.0492517558634968,1.140904621140252
Coding With Kids,How to Code MINECRAFT: *TOWER: How to Build a Tower in the Minecraft Metaverse Tutorial* with PYTHON,https://www.youtube.com/watch?v=WVqU7hsowO4,2021-11-17,9:13,186,11,1,howtocodeminecrafttowerhowtobuildatowerintheminecraftmetaversetutorialwithpython.txt,3,1.0522849933306577,1.2644142563901415
Coding With Kids,*MINECRAFT PYTHON* AGENT FARMER: Create an Automated Farm with an Agent,https://www.youtube.com/watch?v=-WUx-auxhX8,2021-11-09,11:09,278,5,1,minecraftpythonagentfarmercreateanautomatedfarmwithanagent.txt,3,1.058845471079919,1.2583818661690422
Coding With Kids,How to Code MINECRAFT: *TIME AND WEATHER CONTROL* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=mgqTX_i_Bnk,2021-02-18,5:18,299,9,1,howtocodeminecrafttimeandweathercontrolinminecrafteducationeditionwithpython.txt,3,1.0875672961658114,1.0525840902058694
Coding With Kids,Secrets of GAME DEVELOPMENT: Create *COLLECT THE CLOVERS* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=kE_GTcK8L00,2021-05-19,4:30,151,7,1,secretsofgamedevelopmentcreatecollectthecloversgameinmicrosoftmakecodearcade.txt,3,1.0876580412004078,1.1229572890424042
Coding With Kids,Secrets of Coding in SCRATCH: Create a *VIRTUAL PET* Carer Game V1.5,https://www.youtube.com/watch?v=DfcYLQjJsiQ,2021-11-23,4:37,76,7,1,secretsofcodinginscratchcreateavirtualpetcarergamev15.txt,3,1.095486157443624,1.2694379456485032
Coding With Kids,Secrets of GAME DEVELOPMENT: *BY LAND* Skill Map in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=6e2RuhBFPDI,2021-08-16,6:36,60,5,1,secretsofgamedevelopmentbylandskillmapinmicrosoftmakecodearcade.txt,3,1.1171590689818307,1.1924784215339095
Coding With Kids,How to Code PYTHON: Working with *Dictionaries in Data Structures*,https://www.youtube.com/watch?v=ELXwA-f0W1Q,2021-04-15,5:20,108,7,3,howtocodepythonworkingwithdictionariesindatastructures.txt,3,1.1220099720409709,1.0941720708586797
Coding With Kids,How to Code PYTHON: *Exception Handling* with try... except... finally,https://www.youtube.com/watch?v=jOmPIk52qOY,2021-04-27,3:13,111,5,2,howtocodepythonexceptionhandlingwithtryexceptfinally.txt,3,1.12615311005241,1.1048003968756692
Coding With Kids,Secrets of Coding in SCRATCH: *MINECRAFT CLICKER GAME* v1.0 Tutorial,https://www.youtube.com/watch?v=LmY8eYel834,2022-01-14,5:27,291,6,1,secretsofcodinginscratchminecraftclickergamev10tutorial.txt,3,1.1393629571748793,1.3097027227056892
Coding With Kids,"Secrets of Coding in SCRATCH: Create a *MINECRAFT DUNGEONS v1.1: Zombie, Spider, and Pillager* Game",https://www.youtube.com/watch?v=8xJllHi8-n8,2021-06-10,4:34,233,5,1,secretsofcodinginscratchcreateaminecraftdungeonsv11zombiespiderandpillagergame.txt,3,1.1450938428848652,1.1400867810482604
Coding With Kids,Secrets of Coding in SCRATCH: Create a *2-PLAYER DINOSAUR RUN* GAME Tutorial,https://www.youtube.com/watch?v=USxqameTJOE,2021-09-28,4:18,47,5,1,secretsofcodinginscratchcreatea2playerdinosaurrungametutorial.txt,3,1.16150386126396,1.2259766244274535
Coding With Kids,Secrets of Coding in SCRATCH: Create a *SUPER SCARY SPACE SHOW* Tutorial,https://www.youtube.com/watch?v=8mznwYeTzsI,2021-10-29,6:22,28,5,3,secretsofcodinginscratchcreateasuperscaryspaceshowtutorial.txt,3,1.1634758814565491,1.2477719928148558
Coding With Kids,Secrets of Coding in SCRATCH: Create an *AMONG US: FIND THE CREWMATES* Game Tutorial,https://www.youtube.com/watch?v=557_7EEPkVc,2021-01-19,6:47,219,8,3,secretsofcodinginscratchcreateanamongusfindthecrewmatesgametutorial.txt,3,1.165409222371164,1.0270136285986602
Coding With Kids,Secrets of Coding in SCRATCH: Create an *CATCH THE DIGLETTS* ディグダ Game Tutorial,https://www.youtube.com/watch?v=hWBpGIfY8mI,2021-08-02,5:14,45,5,1,secretsofcodinginscratchcreateancatchthediglettsgametutorial.txt,3,1.1731510638085307,1.181596805420246
Coding With Kids,How to Code *TALE OF TWO VILLAGES* in MINECRAFT: Education Edition Hour of Code w/ PYTHON Part 5,https://www.youtube.com/watch?v=iWzNcft1Ct0,2021-04-23,6:01,141,7,1,howtocodetaleoftwovillagesinminecrafteducationeditionhourofcodewpythonpart5.txt,3,1.174133186441185,1.102725569696963
Coding With Kids,How to Code PYTHON: *Return Function and Variable Scope in Python*,https://www.youtube.com/watch?v=h-r2oYWGhlY,2021-01-27,5:10,176,8,3,howtocodepythonreturnfunctionandvariablescopeinpython.txt,3,1.1839826421253452,1.0332981296516173
Coding With Kids,How to Code MINECRAFT: *RAINING CHICKEN USING FOR LOOP* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=6fYdM0oXOLw,2021-02-08,5:53,402,11,1,howtocodeminecraftrainingchickenusingforloopinminecrafteducationeditionwithpython.txt,3,1.2187738774360268,1.044559942002293
Coding With Kids,Secrets of Coding in SCRATCH: Create an *EEVEELUTIONS SLASH* ブイズ Game Tutorial,https://www.youtube.com/watch?v=PH2nijk5uVs,2021-07-06,4:52,76,5,1,secretsofcodinginscratchcreateaneeveelutionsslashgametutorial.txt,3,1.2223721055024628,1.1605336310501544
Coding With Kids,How to Code MINECRAFT in Code.org: *Looking Ahead with Minecraft* Course C Lesson 12 Puzzle 10-12,https://www.youtube.com/watch?v=Gr36uWYVkaQ,2021-07-13,3:44,142,4,1,howtocodeminecraftincodeorglookingaheadwithminecraftcourseclesson12puzzle1012.txt,3,1.2383713388178743,1.165951617800271
Coding With Kids,How to Code MINECRAFT: *BOUNCING PIGS* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=EvaS9dHKq0s,2021-07-08,6:26,214,6,0,howtocodeminecraftbouncingpigsinminecrafteducationeditionwithpython.txt,3,1.2481167523313108,1.1630440473893906
Coding With Kids,Secrets of GAME DEVELOPMENT: *ZOOKEERER HUT* Skill Map in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=NZiAbOENRdg,2021-07-21,3:08,107,4,1,secretsofgamedevelopmentzookeererhutskillmapinmicrosoftmakecodearcade.txt,3,1.2491002839441097,1.1722258131930388
Coding With Kids,Secrets of GAME DEVELOPMENT: Create your own *LAVA MAZE* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=Xm8_NWaKARI,2020-11-16,5:32,435,8,1,secretsofgamedevelopmentcreateyourownlavamazegameinmicrosoftmakecodearcade.txt,3,1.250405761996373,0.979269412295158
Coding With Kids,Secrets of GAME DEVELOPMENT: Create *SPACE SHOOTER* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=STdMqCPWgO4,2021-03-29,6:25,231,6,1,secretsofgamedevelopmentcreatespaceshootergameinmicrosoftmakecodearcade.txt,3,1.2609615213568748,1.0831962069487542
Coding With Kids,How to Code MINECRAFT: *PIGLIN TRADING* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=Juwy8tUoXWQ,2022-03-04,8:18,205,7,1,howtocodeminecraftpiglintradinginminecrafteducationeditionwithpython.txt,3,1.266825725127236,1.3479142570121208
Coding With Kids,"How to Create a *MUSIC PLAYER MOBILE APP"" in Thunkable: Among Us Songs!",https://www.youtube.com/watch?v=eWTG1cBTI8A,2021-03-01,4:31,722,11,3,howtocreateamusicplayermobileappinthunkableamongussongs.txt,3,1.2673591834521778,1.0581322228773717
Coding With Kids,How to Code MINECRAFT: *GLASS TOWER* Build Glass Tower with Mini Garden Inside Tutorial with PYTHON,https://www.youtube.com/watch?v=fKmk0Ycrfz0,2021-12-30,10:03,114,6,1,howtocodeminecraftglasstowerbuildglasstowerwithminigardeninsidetutorialwithpython.txt,3,1.2686895244975074,1.29825115769468
Coding With Kids,How to Code PYTHON: *Classes and Objects* Tutorial,https://www.youtube.com/watch?v=mppnLLEwprI,2021-05-06,2:42,104,6,1,howtocodepythonclassesandobjectstutorial.txt,3,1.2734370570631308,1.1129480729190973
Coding With Kids,How to Code PYTHON: *sort() and sorted() Functions* Tutorial,https://www.youtube.com/watch?v=kgPHx1VfFOk,2021-05-27,6:56,124,4,3,howtocodepythonsortandsortedfunctionstutorial.txt,3,1.2865440624240283,1.1270118937181162
Coding With Kids,Secrets of Coding in SCRATCH: Create a SUPER *MINECRAFT* WORLD GAME - A MARIO REMIX EDITION,https://www.youtube.com/watch?v=yTE2d4jKJuY,2020-11-09,8:46,221,10,2,secretsofcodinginscratchcreateasuperminecraftworldgameamarioremixedition.txt,3,1.294923152843853,0.9728060906465622
Coding With Kids,How to Code MINECRAFT: *GAME OVER* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=eWlGnqAie-w,2022-03-12,6:02,88,8,1,howtocodeminecraftgameoverinminecrafteducationeditionwithpython.txt,3,1.3037838464863594,1.3542415465884101
Coding With Kids,How to Code MINECRAFT: *ARENA* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=sCUz_FCFGyc,2022-04-24,10:06,415,6,1,howtocodeminecraftarenainminecrafteducationeditionwithpython.txt,3,1.312656492579579,1.3874068365907455
Coding With Kids,Learn to Code Python | Coding Challenges in Easy Week 1,https://www.youtube.com/watch?v=fo7hXynbkxI,2022-08-18,6:39,440,8,3,learntocodepythoncodingchallengesineasyweek1.txt,3,1.3194184577444135,1.4752247200555595
Coding With Kids,Secrets of Coding in SCRATCH: Create a *HIDE AND SEEK AMONG US* Game Tutorial,https://www.youtube.com/watch?v=sTUXc1rbjk4,2021-05-17,3:48,125,5,1,secretsofcodinginscratchcreateahideandseekamongusgametutorial.txt,3,1.321766144475225,1.1215385830724987
Coding With Kids,Secrets of Coding in Code.org: Artist Project *COLORS AND ROBOTS!*,https://www.youtube.com/watch?v=_1Mu_Bm7_v0,2021-02-14,4:42,536,8,0,secretsofcodingincodeorgartistprojectcolorsandrobots.txt,3,1.3218860422387428,1.0504002205700218
Coding With Kids,How to Code MINECRAFT: *BUILDER WALL* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=YRHHLNSB3wA,2021-06-12,6:52,215,6,0,howtocodeminecraftbuilderwallinminecrafteducationeditionwithpython.txt,3,1.3238057449586624,1.142798157761189
Coding With Kids,Secrets of Coding in SCRATCH: Create a *HAMSTER HOME CREATOR* Game Tutorial,https://www.youtube.com/watch?v=N2n4uhuOBQk,2021-10-13,6:42,124,3,1,secretsofcodinginscratchcreateahamsterhomecreatorgametutorial.txt,3,1.3329491296818936,1.237662087857669
Coding With Kids,Secrets of GAME DEVELOPMENT: *BY SEA* Skill Map in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=t1C7I1hv3LA,2021-08-05,6:05,77,3,1,secretsofgamedevelopmentbyseaskillmapinmicrosoftmakecodearcade.txt,3,1.3356425814238453,1.1839965759948674
Coding With Kids,Secrets of Coding in SCRATCH: *PLATFORMER GAME TUTORIAL*,https://www.youtube.com/watch?v=hf5rArH9DYc,2021-03-22,7:28,155,11,1,secretsofcodinginscratchplatformergametutorial.txt,3,1.33712121687596,1.077580946940196
Coding With Kids,Secrets of Coding in SCRATCH: Create a *MINECRAFT* RACING GAME - HILL CLIMB RACING REMIX EDITION,https://www.youtube.com/watch?v=KYWyKRn-9a8,2020-11-14,8:24,333,9,1,secretsofcodinginscratchcreateaminecraftracinggamehillclimbracingremixedition.txt,3,1.33731585544939,0.9777909935967929
Coding With Kids,Secrets of Coding in SCRATCH: Create a *CHATBOT: ASK GOBO* Tutorial,https://www.youtube.com/watch?v=Drt45TCjP0U,2020-12-19,5:54,244,8,1,secretsofcodinginscratchcreateachatbotaskgobotutorial.txt,3,1.3403812393330914,1.0052105309661161
Coding With Kids,How to Code PYTHON: *Class Inheritance* Tutorial,https://www.youtube.com/watch?v=wJxvmMcalUs,2021-05-13,3:47,116,5,1,howtocodepythonclassinheritancetutorial.txt,3,1.3423864941171788,1.1184356228754921
Coding With Kids,Secrets of Coding in SCRATCH: Create a *MINECRAFT-MAN* Game,https://www.youtube.com/watch?v=u7kezAWkvPc,2021-10-19,5:25,29,4,1,secretsofcodinginscratchcreateaminecraftmangame.txt,3,1.342437287971408,1.2424037598360775
Coding With Kids,Secrets of Coding in SCRATCH: *MINECRAFT BATTLE* 2-PLAYER Game Tutorial,https://www.youtube.com/watch?v=r51X7RrX3B8,2022-01-05,6:23,53,6,1,secretsofcodinginscratchminecraftbattle2playergametutorial.txt,3,1.3461966170638684,1.3030015694507036
Coding With Kids,How to Code PYTHON: *Regular Expressions* Tutorial,https://www.youtube.com/watch?v=-tvbB-Ze1ms,2021-06-17,3:32,107,4,1,howtocodepythonregularexpressionstutorial.txt,3,1.3493604672709834,1.1457521036429217
Coding With Kids,Secrets of Coding in SCRATCH: *MINECRAFT & AMONG US PLATFORMER GAME* REMIX,https://www.youtube.com/watch?v=le57NChTiYk,2021-04-28,5:52,48,6,1,secretsofcodinginscratchminecraftamongusplatformergameremix.txt,3,1.3519390108297826,1.1067911044109833
Coding With Kids,How to Learn Coding in Scratch: Introduction,https://www.youtube.com/watch?v=qCifbdRWiVk,2020-08-29,5:59,290,8,2,howtolearncodinginscratchintroduction.txt,3,1.3572269059675157,0.9167603088293144
Coding With Kids,How to Code a ROBOT in VEXcode VR: Eye Sensing in Castle Crasher,https://www.youtube.com/watch?v=XqXPq5XRcOY,2020-10-24,4:07,374,9,1,howtocodearobotinvexcodevreyesensingincastlecrasher.txt,3,1.3590383303301177,0.9613867682485442
Coding With Kids,How to Code *TIMECRAFT: PYRAMIDS OF GIZA* in MINECRAFT: Education Edition Hour of Code Challenge 2,https://www.youtube.com/watch?v=1KBFETRys4Y,2022-07-02,4:50,344,9,1,howtocodetimecraftpyramidsofgizainminecrafteducationeditionhourofcodechallenge2.txt,3,1.3640248816904383,1.4410667404410813
Coding With Kids,How to Code MINECRAFT: *TNT CANNON* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=Uk-GVRgtzGo,2022-04-14,9:46,385,7,4,howtocodeminecrafttntcannoninminecrafteducationeditionwithpython.txt,3,1.3714721716127452,1.3760562064855495
Coding With Kids,Secrets of Coding in SCRATCH: Create *MINECRAFT MUSIC TILES* GAME Tutorial,https://www.youtube.com/watch?v=eCzHGKe3f9c,2021-05-12,5:48,57,4,3,secretsofcodinginscratchcreateminecraftmusictilesgametutorial.txt,3,1.3964739712537566,1.1154186258795034
Coding With Kids,How to Code ANGRY BIRDS in Code.org: Course B Lesson 3: Sequencing with Angry Birds Puzzle 2-4,https://www.youtube.com/watch?v=btThjrQ_aaY,2020-11-28,3:33,344,6,3,howtocodeangrybirdsincodeorgcourseblesson3sequencingwithangrybirdspuzzle24.txt,3,1.3988943131124305,0.986468477483685
Coding With Kids,How to Code *TIMECRAFT: BIG BAND JAZZ* in MINECRAFT: Education Edition Hour of Code Challenge 1,https://www.youtube.com/watch?v=mK-DnF2ffsU,2022-06-19,10:55,391,7,1,howtocodetimecraftbigbandjazzinminecrafteducationeditionhourofcodechallenge1.txt,3,1.3999663846150034,1.430988971643969
Coding With Kids,Secrets of Coding in SCRATCH: Create *MINECRAFT SKY JUMP* GAME Tutorial,https://www.youtube.com/watch?v=K2ERVcvUPGY,2021-04-21,5:46,119,5,1,secretsofcodinginscratchcreateminecraftskyjumpgametutorial.txt,3,1.4043190524020293,1.101301710896963
Coding With Kids,How to Code PYTHON: Working with *Dictionaries in Data Structures* Part 2,https://www.youtube.com/watch?v=herFqGwUe4M,2021-04-22,3:02,113,5,1,howtocodepythonworkingwithdictionariesindatastructurespart2.txt,3,1.4072535794516101,1.102088078658285
Coding With Kids,How to Code MINECRAFT: *SPLEEF STADIUM* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=aSvx-092Vtw,2021-04-16,7:38,274,12,4,howtocodeminecraftspleefstadiuminminecrafteducationeditionwithpython.txt,3,1.4083170250341857,1.09329072198027
Coding With Kids,How to Code PYTHON: *Functions: **kwargs Named Keyword Arguments*,https://www.youtube.com/watch?v=plMxYsxI_6g,2021-02-10,3:07,109,6,3,howtocodepythonfunctionskwargsnamedkeywordarguments.txt,3,1.4111124151263281,1.0443904564490611
Coding With Kids,Semantris - Neural Network Artificial Intelligence Game: *AI EXPERIMENTS* with Google,https://www.youtube.com/watch?v=G9Brbp79ClU,2020-12-15,10:43,737,9,1,semantrisneuralnetworkartificialintelligencegameaiexperimentswithgoogle.txt,3,1.411534972124639,1.0014083517588075
Coding With Kids,How to Code PYTHON: *Decisions and Branching in Python Games* Tutorial,https://www.youtube.com/watch?v=KYIcLKmqpy4,2022-03-01,5:02,148,6,1,howtocodepythondecisionsandbranchinginpythongamestutorial.txt,3,1.4152290715328335,1.34570430812585
Coding With Kids,Secrets of Coding in SCRATCH: Create *MINECRAFT WEAPON HIT* Game Tutorial,https://www.youtube.com/watch?v=nUKNWf74Frc,2021-02-12,4:16,95,6,3,secretsofcodinginscratchcreateminecraftweaponhitgametutorial.txt,3,1.4189425878824764,1.0459657683867523
Coding With Kids,How to Code PYTHON: Using the *For Statement* to Iterate Through Lists,https://www.youtube.com/watch?v=RGG5lgKZ4_M,2020-12-30,8:13,128,8,1,howtocodepythonusingtheforstatementtoiteratethroughlists.txt,3,1.4216890033031448,1.013924986716841
Coding With Kids,Secrets of Coding in SCRATCH: *STORY MODE GAME* The Bear's Adventure Quest #2: Evil Wizard Puzzle,https://www.youtube.com/watch?v=xRrRNui2TSU,2021-05-05,7:54,59,5,1,secretsofcodinginscratchstorymodegamethebearsadventurequest2evilwizardpuzzle.txt,3,1.421869007212324,1.1122799425749021
Coding With Kids,How to Code ANGRY BIRDS in Code.org: Course B Lesson 7: Programming in Maze Puzzle 2-7,https://www.youtube.com/watch?v=wBHZYUFpDQg,2020-09-13,4:41,433,9,1,howtocodeangrybirdsincodeorgcourseblesson7programminginmazepuzzle27.txt,3,1.4220873157255394,0.9293865848412711
Coding With Kids,Secrets of Coding in SCRATCH: Create a *GEOMETRY DASH MINECRAFT* GAME Tutorial,https://www.youtube.com/watch?v=SFR_2tauOK4,2021-05-24,3:16,207,3,1,secretsofcodinginscratchcreateageometrydashminecraftgametutorial.txt,3,1.423434379980362,1.1269884973356565
Coding With Kids,Secrets of Coding in SCRATCH: Create an *AMONG US: HIDE 'N SEEK!* Game Tutorial,https://www.youtube.com/watch?v=zn8yWhWhXOY,2021-01-26,3:07,180,4,2,secretsofcodinginscratchcreateanamongushidenseekgametutorial.txt,3,1.4281958996774486,1.0339079444175834
Coding With Kids,How to Code STAR WARS in Code.org: Course E Lesson 13: Build a Star Wars Game Puzzle 8-10,https://www.youtube.com/watch?v=PTuUZls1qLI,2020-10-25,10:49,302,8,1,howtocodestarwarsincodeorgcourseelesson13buildastarwarsgamepuzzle810.txt,3,1.4456943889563072,0.9623106965398479
Coding With Kids,Secrets of Coding in Code.org: Programming a *STAR WARS Game*: Go Get The Puffer Pig!,https://www.youtube.com/watch?v=sRF4M-XaMbw,2021-02-05,5:55,95,7,1,secretsofcodingincodeorgprogrammingastarwarsgamegogetthepufferpig.txt,3,1.4462987424980305,1.0428296614971984
Coding With Kids,Secrets of Coding in SCRATCH: Create a *MARIO KART* JUMPING GAME Tutorial,https://www.youtube.com/watch?v=gOMPd6EDQZA,2021-01-11,5:52,529,5,1,secretsofcodinginscratchcreateamariokartjumpinggametutorial.txt,3,1.451038721153723,1.0229096941942668
Coding With Kids,How to Code PYTHON: *String Split and Join*,https://www.youtube.com/watch?v=8vZ8zCj-1X0,2021-03-25,4:30,152,5,1,howtocodepythonstringsplitandjoin.txt,3,1.4515789754389747,1.0802359601118243
Coding With Kids,Secrets of Coding in SCRATCH: Create an *POKEMON DEFENSE GAME* ポケモン防衛ゲーム Tutorial,https://www.youtube.com/watch?v=SdtpxqEIYBU,2021-09-21,7:33,102,4,0,secretsofcodinginscratchcreateanpokemondefensegametutorial.txt,3,1.4566066906420911,1.2216912930123742
Coding With Kids,Secrets of Coding in SCRATCH: Create *ENEMY SMASH* GAME Tutorial,https://www.youtube.com/watch?v=P2lX_0Lf8YI,2021-04-19,3:33,61,4,3,secretsofcodinginscratchcreateenemysmashgametutorial.txt,3,1.4603747991314924,1.0975047871772707
Coding With Kids,Secrets of Coding in Code.org: *DISNEY INFINITY: FROZEN VS. BIG HERO* Game: Scary Elsa and Anna,https://www.youtube.com/watch?v=elM9a0eyJBc,2021-01-30,6:25,87,7,1,secretsofcodingincodeorgdisneyinfinityfrozenvsbigherogamescaryelsaandanna.txt,3,1.4718361906542483,1.038168136060308
Coding With Kids,How to Code *TALE OF TWO VILLAGES* in MINECRAFT: Education Edition Hour of Code w/ PYTHON Part 4,https://www.youtube.com/watch?v=EUzszEIlpzA,2021-04-07,8:03,142,6,4,howtocodetaleoftwovillagesinminecrafteducationeditionhourofcodewpythonpart4.txt,3,1.4819369811381398,1.0867682517282928
Coding With Kids,How to Code MINECRAFT: *RABBIT INVASION* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=r4w2_q4TDRo,2022-01-28,10:42,187,4,1,howtocodeminecraftrabbitinvasioninminecrafteducationeditionwithpython.txt,3,1.485340635128715,1.3208427131815088
Coding With Kids,How to Code PYTHON: *Lambda Functions* Tutorial,https://www.youtube.com/watch?v=8y9x8JSr4ic,2021-05-20,3:46,111,5,4,howtocodepythonlambdafunctionstutorial.txt,3,1.4868926281477672,1.1203421811906824
Coding With Kids,How to Design a *MINECRAFT RAIL TO HOME SHOW* in Code.org Tutorial,https://www.youtube.com/watch?v=t0hHCSOhRtY,2021-01-16,5:22,103,7,1,howtodesignaminecraftrailtohomeshowincodeorgtutorial.txt,3,1.4974308462976569,1.0272465855134107
Coding With Kids,Secrets of Coding in SCRATCH: Create a *DINO DANCE PARTY* Show Tutorial,https://www.youtube.com/watch?v=eL44pNKms60,2020-12-26,8:09,265,6,1,secretsofcodinginscratchcreateadinodancepartyshowtutorial.txt,3,1.5018635938763172,1.0107390258882176
Coding With Kids,Secrets of Coding in SCRATCH: Create *MINECRAFT BUBBLE* GAME Tutorial,https://www.youtube.com/watch?v=RbJLqfW62b0,2021-03-17,6:20,122,5,1,secretsofcodinginscratchcreateminecraftbubblegametutorial.txt,3,1.5045863866648017,1.074045498208095
Coding With Kids,How to Code MINECRAFT: *HOT TUB* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=viqZPKP7HhM,2022-03-25,6:05,127,6,1,howtocodeminecrafthottubinminecrafteducationeditionwithpython.txt,3,1.5065927115442794,1.3644186848721649
Coding With Kids,Secrets of Coding in SCRATCH: Create a MINECRAFT DUNGEONS GAME: Beware of Zombies and Pillagers!,https://www.youtube.com/watch?v=Thz9e3KJFAo,2020-10-23,6:58,657,8,1,secretsofcodinginscratchcreateaminecraftdungeonsgamebewareofzombiesandpillagers.txt,3,1.5083827745742995,0.9602961058365851
Coding With Kids,Secrets of Coding in SCRATCH: *RAINBOW DRAWING 2*,https://www.youtube.com/watch?v=CfTGYzkloqg,2021-12-02,4:51,94,3,1,secretsofcodinginscratchrainbowdrawing2.txt,3,1.5098073556056235,1.2766326598923747
Coding With Kids,How to Code MINECRAFT: *HORSE FARM* in Minecraft: Education Edition with PYTHON,https://www.youtube.com/watch?v=jW8u9jTnzAA,2022-02-04,10:33,178,4,1,howtocodeminecrafthorsefarminminecrafteducationeditionwithpython.txt,3,1.5148074715348048,1.3263047766624814
Coding With Kids,How to Code *TIMECRAFT: THE GREAT WALL OF CHINA* in MINECRAFT: Education Hour of Code Challenge 4,https://www.youtube.com/watch?v=k-rs5JdKc9s,2022-08-07,6:05,488,7,1,howtocodetimecraftthegreatwallofchinainminecrafteducationhourofcodechallenge4.txt,3,1.5228049832583306,1.4690173028069888
Coding With Kids,Secrets of Coding in SCRATCH: Create a Pong Game - Poke'Ball Pong!!,https://www.youtube.com/watch?v=P56JXQheiU4,2020-10-05,3:48,145,9,3,secretsofcodinginscratchcreateaponggamepokeballpong.txt,3,1.5315418624497483,0.9445207344069213
Coding With Kids,Secrets of GAME DEVELOPMENT: Create your own *LUNCH TIME CHASE* GAME in Microsoft MakeCode Arcade,https://www.youtube.com/watch?v=nV_5n_jhsVY,2020-12-04,8:43,389,5,1,secretsofgamedevelopmentcreateyourownlunchtimechasegameinmicrosoftmakecodearcade.txt,3,1.5465064248591003,0.9935017796327439
Coding With Kids,How to Code PYTHON: *Create Functions in Python*,https://www.youtube.com/watch?v=L0qrJMDnV_A,2021-01-20,6:43,136,6,1,howtocodepythoncreatefunctionsinpython.txt,3,1.5546350242174825,1.0303711675632687
